component	upstream_path_or_repo	git_commit	copied_to	size_bytes	sha256	maintained_size_bytes	maintained_sha256	notes
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/input_validation.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/input_validation.py	7826	a492388cc1b459cf8c6b3c34682b1aded86962bebe21786ad8d6ece9b0d43fa0	7826	a492388cc1b459cf8c6b3c34682b1aded86962bebe21786ad8d6ece9b0d43fa0	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/interface_bias.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/interface_bias.py	25650	3ccd286bda0578bdcc7904704b196405afd6e5a21e131f7f18ccde1ed7a666e3	25650	3ccd286bda0578bdcc7904704b196405afd6e5a21e131f7f18ccde1ed7a666e3	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/packaging.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/packaging.py	12628	231dcf0208e2644d71cf6eb7cf2e1c171d81d65186ac50de36d18ef6eef46257	12628	231dcf0208e2644d71cf6eb7cf2e1c171d81d65186ac50de36d18ef6eef46257	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/paired_effects.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/paired_effects.py	3187	8b72992171030fc9bc5bd99084c9d583a740ed1680919d241704f01790b8d68c	3187	8b72992171030fc9bc5bd99084c9d583a740ed1680919d241704f01790b8d68c	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/peer_removal.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/peer_removal.py	8618	c8152b7486dd142fb20b0646763a213cf5aeb2f3b28734c8ce1719857197633e	8618	c8152b7486dd142fb20b0646763a213cf5aeb2f3b28734c8ce1719857197633e	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/pipeline.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/pipeline.py	8216	8dee982b7235c57bd12b435ad4a2078a48a9194fc7375887e1488ef7948fae8e	8216	8dee982b7235c57bd12b435ad4a2078a48a9194fc7375887e1488ef7948fae8e	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/plotting.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/plotting.py	15923	a906900d639690ae4df3f55b7aa8cb2f6e9c55763682d85acd26d714de4ee4ec	15923	a906900d639690ae4df3f55b7aa8cb2f6e9c55763682d85acd26d714de4ee4ec	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/reporting.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/reporting.py	23094	9e7845ddc67af2815e891ed8462365bc091158b6fc9937c9df3dd82871097494	23094	9e7845ddc67af2815e891ed8462365bc091158b6fc9937c9df3dd82871097494	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/tables.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/tables.py	25019	724b5fcbacddd0dae0a80608f0aa65896be72afe48edc635bf819d9d6d2e3fc0	25019	724b5fcbacddd0dae0a80608f0aa65896be72afe48edc635bf819d9d6d2e3fc0	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/track_analysis.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/track_analysis.py	12553	1a72fe9ad5c0facc84e36e87c1de43e93b2ebd0fb5b80cc7c15db2b2be5f2d74	12553	1a72fe9ad5c0facc84e36e87c1de43e93b2ebd0fb5b80cc7c15db2b2be5f2d74	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v21_snapshot/pier_llm_reanalysis_v21/utils.py		experiments/llm/analysis/v22/src/v21_snapshot/pier_llm_reanalysis_v21/utils.py	7625	795272fcc0f29f43541ac422d4ad3d7a1890a71f2a1f60d8969b5bb397df0124	7625	795272fcc0f29f43541ac422d4ad3d7a1890a71f2a1f60d8969b5bb397df0124	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v2_snapshot/analysis.py		experiments/llm/analysis/v22/src/v2_snapshot/analysis.py	25869	a21278f65a66f9ced30c25917ad8f6d678e700f809d9ecc2ccd8f1652c5d6ddc	25869	a21278f65a66f9ced30c25917ad8f6d678e700f809d9ecc2ccd8f1652c5d6ddc	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v2_snapshot/solver.py		experiments/llm/analysis/v22/src/v2_snapshot/solver.py	14423	80c6fa9fdfb57546472c17208b19b50c76050e01215477ebf8306ff8b545c48c	14423	80c6fa9fdfb57546472c17208b19b50c76050e01215477ebf8306ff8b545c48c	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/src/v2_snapshot/utils.py		experiments/llm/analysis/v22/src/v2_snapshot/utils.py	4115	5e033ca7715044879b4e3d1c36b9ae14a47520bf884f12930d9a6ea6462035fc	4115	5e033ca7715044879b4e3d1c36b9ae14a47520bf884f12930d9a6ea6462035fc	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/configs/reanalysis_v22.json		experiments/llm/analysis/v22/configs/reanalysis_v22.json	2377	57094352b08c741aa74971f64e3d88ee9833bfd00fa1b57ece03857ddf5b51e3	2377	57094352b08c741aa74971f64e3d88ee9833bfd00fa1b57ece03857ddf5b51e3	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/configs/v21_snapshot/V2_1_CORRECTED_REANALYSIS_REPORT.md		experiments/llm/analysis/v22/configs/v21_snapshot/V2_1_CORRECTED_REANALYSIS_REPORT.md	17617	05479d69c9e1082141cf863f436613ee7911a66a7f2cfaaf63f62142f58504e8	17617	05479d69c9e1082141cf863f436613ee7911a66a7f2cfaaf63f62142f58504e8	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/configs/v21_snapshot/reanalysis_v21.json		experiments/llm/analysis/v22/configs/v21_snapshot/reanalysis_v21.json	1171	ab8a34438b535be5c207deff263562504b647fdbbd1c9dc34e86a762521d9c22	1171	ab8a34438b535be5c207deff263562504b647fdbbd1c9dc34e86a762521d9c22	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/scripts/run_cpu_trackwise_v22.sh		experiments/llm/analysis/v22/scripts/run_cpu_trackwise_v22.sh	1734	59a7aca9b14141a0b92c00fca2f7f033d4575306424c7f41dca5af9a02d002a7	1734	59a7aca9b14141a0b92c00fca2f7f033d4575306424c7f41dca5af9a02d002a7	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/scripts/setup_env.sh		experiments/llm/analysis/v22/scripts/setup_env.sh	581	e5b7922a8b696e6c75535d3077a5e83dace44744666da51a176498dd892b39ef	581	e5b7922a8b696e6c75535d3077a5e83dace44744666da51a176498dd892b39ef	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/tests/test_bootstrap_resume.py		experiments/llm/analysis/v22/tests/test_bootstrap_resume.py	916	f78d601835994a9b06dcf2eae78f92d963b6d874d321fa7198487f40ae3da68b	916	f78d601835994a9b06dcf2eae78f92d963b6d874d321fa7198487f40ae3da68b	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/tests/test_interface_and_calibration.py		experiments/llm/analysis/v22/tests/test_interface_and_calibration.py	2192	4065114df1f46f899f2693efc8af9beab1a92a791376ebcdb33292e9543856f2	2192	4065114df1f46f899f2693efc8af9beab1a92a791376ebcdb33292e9543856f2	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/tests/test_splits_and_inventory.py		experiments/llm/analysis/v22/tests/test_splits_and_inventory.py	1116	5d09b7fb8ea7e9bc73822e804a8394abb7d638f451a9a652d08c710a85fd1108	1116	5d09b7fb8ea7e9bc73822e804a8394abb7d638f451a9a652d08c710a85fd1108	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/tests/test_trackwise_controls.py		experiments/llm/analysis/v22/tests/test_trackwise_controls.py	2913	b6461e2a59152c00d9b4e4c4147184b324ba6014cdf1f57f07ef1b81b1cedc59	2913	b6461e2a59152c00d9b4e4c4147184b324ba6014cdf1f57f07ef1b81b1cedc59	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/REPRODUCE_V2_2.md		experiments/llm/analysis/v22/REPRODUCE_V2_2.md	664	d636856319079172b00cc31feec7c1468a9b41d83eeccae2f5191e8dfe6a7ebf	664	d636856319079172b00cc31feec7c1468a9b41d83eeccae2f5191e8dfe6a7ebf	byte-identical copy
llm-v22	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/pyproject.toml		experiments/llm/analysis/v22/pyproject.toml	705	f2739a88306609a54e30d2d92211375e01cf72567af3a086240bf4df3c3d872f	705	f2739a88306609a54e30d2d92211375e01cf72567af3a086240bf4df3c3d872f	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/INPUTS_AFTER.sha256		experiments/llm/manifests/v22/manifests/INPUTS_AFTER.sha256	144065	bb3fe129cb6e357c559572c844f54f767d819d8bd4b6f5594641d08e68a6c8cb	144065	bb3fe129cb6e357c559572c844f54f767d819d8bd4b6f5594641d08e68a6c8cb	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/INPUTS_BEFORE.sha256		experiments/llm/manifests/v22/manifests/INPUTS_BEFORE.sha256	144065	bb3fe129cb6e357c559572c844f54f767d819d8bd4b6f5594641d08e68a6c8cb	144065	bb3fe129cb6e357c559572c844f54f767d819d8bd4b6f5594641d08e68a6c8cb	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/ORIGINAL_INPUT_PATHS_AND_HASHES.txt		experiments/llm/manifests/v22/manifests/ORIGINAL_INPUT_PATHS_AND_HASHES.txt	316125	1568d3fc48acdda8c87d7dcdca19bce250fe0545a367bda7211d852412c31a80	316125	1568d3fc48acdda8c87d7dcdca19bce250fe0545a367bda7211d852412c31a80	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/input_inventory_after.json		experiments/llm/manifests/v22/manifests/input_inventory_after.json	525667	29a9c53cefd96885f07c92a4d2f62f43beb90a2132c7539cde892bee415d0983	525667	29a9c53cefd96885f07c92a4d2f62f43beb90a2132c7539cde892bee415d0983	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/input_inventory_before.json		experiments/llm/manifests/v22/manifests/input_inventory_before.json	525667	29a9c53cefd96885f07c92a4d2f62f43beb90a2132c7539cde892bee415d0983	525667	29a9c53cefd96885f07c92a4d2f62f43beb90a2132c7539cde892bee415d0983	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/reanalysis_environment.json		experiments/llm/manifests/v22/manifests/reanalysis_environment.json	964	ab787771d7398b3d568dfb86db92467172a1386140e86ed135c6ef8c9c859f4d	964	ab787771d7398b3d568dfb86db92467172a1386140e86ed135c6ef8c9c859f4d	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/reanalysis_source_tree.sha256		experiments/llm/manifests/v22/manifests/reanalysis_source_tree.sha256	2254	c6e056287eaab7eca2fed570a04e1363edd1c6907326a18566c76908dc6311b9	2254	c6e056287eaab7eca2fed570a04e1363edd1c6907326a18566c76908dc6311b9	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/manifests/resolved_input_roots.json		experiments/llm/manifests/v22/manifests/resolved_input_roots.json	861	82f88ac466e17e24a592cbc7d19c07bf741494455cde4ee83d2a1101d8e6ff51	861	82f88ac466e17e24a592cbc7d19c07bf741494455cde4ee83d2a1101d8e6ff51	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/V2_2_REANALYSIS_COMPLETE.json		experiments/llm/manifests/v22/status/V2_2_REANALYSIS_COMPLETE.json	429	a51e66d734a2a8bdb6870aa300de253447e31673d727af75c0a4d731e2bb19ed	429	a51e66d734a2a8bdb6870aa300de253447e31673d727af75c0a4d731e2bb19ed	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_01_input_validation.json		experiments/llm/manifests/v22/status/stage_01_input_validation.json	1389	ca84acee3be17e5fc862c214e0e032604365adfd9c6b952ec41b1fe784b813a9	1389	ca84acee3be17e5fc862c214e0e032604365adfd9c6b952ec41b1fe784b813a9	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_02_unit_and_synthetic_tests.json		experiments/llm/manifests/v22/status/stage_02_unit_and_synthetic_tests.json	1476	7f7c4e8e568e6905dd0a628242efff2bc27223a9890027394bd68c10c5831be6	1476	7f7c4e8e568e6905dd0a628242efff2bc27223a9890027394bd68c10c5831be6	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_03_trackwise_primary_fit.json		experiments/llm/manifests/v22/status/stage_03_trackwise_primary_fit.json	2006	f98925ef8444913296ad8b977623cb218e43af425733a944af6713cc009a9585	2006	f98925ef8444913296ad8b977623cb218e43af425733a944af6713cc009a9585	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_04_estimand_decomposition.json		experiments/llm/manifests/v22/status/stage_04_estimand_decomposition.json	865	dca5134ce0e9e7721d32470b8a8d826007f3730fb028ef7f55815ac6f48ea30c	865	dca5134ce0e9e7721d32470b8a8d826007f3730fb028ef7f55815ac6f48ea30c	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_05_endpoint_analysis.json		experiments/llm/manifests/v22/status/stage_05_endpoint_analysis.json	799	7ff8f64662cbf9faace8f66162934d5f8122240de5db98376c3d5a1732ddd69d	799	7ff8f64662cbf9faace8f66162934d5f8122240de5db98376c3d5a1732ddd69d	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_06_convexity_analysis.json		experiments/llm/manifests/v22/status/stage_06_convexity_analysis.json	788	970cc6924b4c2bae11db072d44a864a6036cf0a95bcbb1361eafd184cc415258	788	970cc6924b4c2bae11db072d44a864a6036cf0a95bcbb1361eafd184cc415258	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_07_sibling_and_peer_removal.json		experiments/llm/manifests/v22/status/stage_07_sibling_and_peer_removal.json	1456	66887c1625a8e1db8c28cb103faf16f15955f099dae43adff32b141e09bcee8b	1456	66887c1625a8e1db8c28cb103faf16f15955f099dae43adff32b141e09bcee8b	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_08_primary_bootstrap.json		experiments/llm/manifests/v22/status/stage_08_primary_bootstrap.json	444039	d2d3c2098c68232e028384a84f6b31af79ee0e9924d2c5510d73b935c6fde7d0	444039	d2d3c2098c68232e028384a84f6b31af79ee0e9924d2c5510d73b935c6fde7d0	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_09_calibration_sensitivity.json		experiments/llm/manifests/v22/status/stage_09_calibration_sensitivity.json	106517	88b7bc722368623d57f1685ff16cdd657b425f2a4ed7a318041900bf1aea31ad	106517	88b7bc722368623d57f1685ff16cdd657b425f2a4ed7a318041900bf1aea31ad	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_10_interface_sensitivity.json		experiments/llm/manifests/v22/status/stage_10_interface_sensitivity.json	1515	7753f148b4e28d4b0084b5af5335fceea35696753d16b2a7a8b6575a299c2bde	1515	7753f148b4e28d4b0084b5af5335fceea35696753d16b2a7a8b6575a299c2bde	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_11_vector_sensitivity.json		experiments/llm/manifests/v22/status/stage_11_vector_sensitivity.json	797	4206cfc62c467b18ebe60771fde8c0cfb7c4f0992be7f85db1140f0a37f2d3a4	797	4206cfc62c467b18ebe60771fde8c0cfb7c4f0992be7f85db1140f0a37f2d3a4	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_12_tables_figures_report.json		experiments/llm/manifests/v22/status/stage_12_tables_figures_report.json	5772	ff4b86a634138d70b398184cad702c01250b94b7fb327a1b99a1ebac127dabbd	5772	ff4b86a634138d70b398184cad702c01250b94b7fb327a1b99a1ebac127dabbd	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_13_input_immutability_recheck.json		experiments/llm/manifests/v22/status/stage_13_input_immutability_recheck.json	1056	9a5760c6e94169b019e80756c8c338067805938624bbc63c2dd7df5320b475b7	1056	9a5760c6e94169b019e80756c8c338067805938624bbc63c2dd7df5320b475b7	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/status/stage_14_packaging.json		experiments/llm/manifests/v22/status/stage_14_packaging.json	1437	d5e582d74e8af0f4b7840bbdf1363400288520c058a7188b286edc04ec66b64e	1437	d5e582d74e8af0f4b7840bbdf1363400288520c058a7188b286edc04ec66b64e	byte-identical copy
llm-v22-provenance	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_2_TRACKWISE_REANALYSIS/env/requirements.lock.txt		experiments/llm/manifests/v22/env/requirements.lock.txt	516	0de81935169710166f9ba1605bbe30a9efe80cc2216e2dde7fdcb05f6ef28b8e	516	0de81935169710166f9ba1605bbe30a9efe80cc2216e2dde7fdcb05f6ef28b8e	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/__init__.py		experiments/llm/analysis/v23/src/pier_llm_v23/__init__.py	83	f923fd0e1f6607c3993427a35c8c5f4c28c28ab99553781bf6a69cf8ef3177be	83	f923fd0e1f6607c3993427a35c8c5f4c28c28ab99553781bf6a69cf8ef3177be	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/analysis.py		experiments/llm/analysis/v23/src/pier_llm_v23/analysis.py	35493	f273d1cb1c51b541dcdbb3848c9f98fb99aa59de991b55db2632a64d4d58b5ff	35493	f273d1cb1c51b541dcdbb3848c9f98fb99aa59de991b55db2632a64d4d58b5ff	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/bootstrap.py		experiments/llm/analysis/v23/src/pier_llm_v23/bootstrap.py	22824	4d4e8c8692ad3b39855129065268dd8b54dfb4f455eeacc70e5c8c74f0b80d98	22824	4d4e8c8692ad3b39855129065268dd8b54dfb4f455eeacc70e5c8c74f0b80d98	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/core.py		experiments/llm/analysis/v23/src/pier_llm_v23/core.py	26047	9d71da8efd9ea88bb0d9da3b7ccfacf8fdf148750dd24a32623004e3f8719f8a	26047	9d71da8efd9ea88bb0d9da3b7ccfacf8fdf148750dd24a32623004e3f8719f8a	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/inference.py		experiments/llm/analysis/v23/src/pier_llm_v23/inference.py	32910	0bcd17ba4b3939f257c16e35b78d7ce03239b10442ca761fa3bc225fa2271a09	32910	0bcd17ba4b3939f257c16e35b78d7ce03239b10442ca761fa3bc225fa2271a09	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/inputs.py		experiments/llm/analysis/v23/src/pier_llm_v23/inputs.py	7784	f9ee6e00bd218fc9cd2ede01b035836a24b7a2ef432a4b8b88e81b769c65490e	7784	f9ee6e00bd218fc9cd2ede01b035836a24b7a2ef432a4b8b88e81b769c65490e	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/packaging.py		experiments/llm/analysis/v23/src/pier_llm_v23/packaging.py	5156	e9fe7ed89d95416a7df8285987a9b949248c7a08eb2e780504caaae60775b4b1	5156	e9fe7ed89d95416a7df8285987a9b949248c7a08eb2e780504caaae60775b4b1	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/plotting.py		experiments/llm/analysis/v23/src/pier_llm_v23/plotting.py	9724	d596b2aa2c7000df440e72e7435f6b6f2f21375d21580642203218fae778ed69	9724	d596b2aa2c7000df440e72e7435f6b6f2f21375d21580642203218fae778ed69	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/postprocess.py		experiments/llm/analysis/v23/src/pier_llm_v23/postprocess.py	12302	dedbefa9cc863a68b2b12a2c5ddc2e20db6ea3086e57b13d7d530f89a906fa55	12302	dedbefa9cc863a68b2b12a2c5ddc2e20db6ea3086e57b13d7d530f89a906fa55	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/prepare.py		experiments/llm/analysis/v23/src/pier_llm_v23/prepare.py	24767	0f5b8eabcdf9e19f86beeae22c1cdb04f0e35f47ae24e9fb283796688f265803	24767	0f5b8eabcdf9e19f86beeae22c1cdb04f0e35f47ae24e9fb283796688f265803	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/prestage.py		experiments/llm/analysis/v23/src/pier_llm_v23/prestage.py	12660	e9ab6ea881adc8a9524cf3c03a06a7f391c99889bf49b28e06ebdfbeec46d0fb	12660	e9ab6ea881adc8a9524cf3c03a06a7f391c99889bf49b28e06ebdfbeec46d0fb	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/reporting.py		experiments/llm/analysis/v23/src/pier_llm_v23/reporting.py	39693	6044c9bcf07f4715cf284b590ba75cbfc85db0676dc19f8575e5973730cdc0e8	39693	6044c9bcf07f4715cf284b590ba75cbfc85db0676dc19f8575e5973730cdc0e8	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/smoke.py		experiments/llm/analysis/v23/src/pier_llm_v23/smoke.py	9943	07e9e1d84f6c9da6eff1ae8d293f1931fb8aae2af00e0a04e35f444364b5f099	9943	07e9e1d84f6c9da6eff1ae8d293f1931fb8aae2af00e0a04e35f444364b5f099	byte-identical copy
llm-v23	/work/Users/leiyo/PIER_LLM_ECOSYSTEM_GOLDMINE_V2_3_INTERFACE_VALIDATION/src/pier_llm_v23/utils.py		experiments/llm/analysis/v23/src/pier_llm_v23/utils.py	3697	36ebf9390c1340148ccb41533b337cd4c19971d5911af6b828021db5347ab95c	3697	36ebf9390c1340148ccb41533b337cd4c19971d5911af6b828021db5347ab95c	byte-identical copy
